transaction_id,member_id,book_id,branch_id,checkout_date,due_date,return_date,fine_amount
T009249,M0679,B0143,BR1,2024-03-24 09:36:00,2024-04-07 09:36:00,2024-03-25 09:36:00,0.0
T009250,M0391,B0013,BR4,2024-08-12 14:34:00,2024-08-26 14:34:00,2024-08-18 14:34:00,0.0
T009251,M0526,B0475,BR2,2025-02-26 13:04:00,2025-03-12 13:04:00,2025-03-11 13:04:00,0.0
T009252,M0050,B0332,BR4,2024-05-27 12:39:00,2024-06-10 12:39:00,2024-05-28 12:39:00,0.0
T009253,M0778,B0098,BR3,2024-12-24 16:27:00,2025-01-07 16:27:00,2025-01-01 16:27:00,0.0
T009254,M0491,B0243,BR3,2025-09-22 18:43:00,2025-10-06 18:43:00,2025-10-06 18:43:00,0.0
T009255,M0350,B0068,BR3,2024-10-24 12:32:00,2024-11-07 12:32:00,2024-11-02 12:32:00,0.0
T009256,M0345,B0209,BR3,2024-07-25 15:31:00,2024-08-08 15:31:00,2024-08-24 15:31:00,4.0
T009257,M0724,B0356,BR1,2025-01-14 18:54:00,2025-01-28 18:54:00,2025-02-12 18:54:00,3.75
T009258,M0565,B0122,BR3,2024-09-24 11:21:00,2024-10-08 11:21:00,2024-10-05 11:21:00,0.0
T009259,M0420,B0258,BR4,2025-10-04 18:13:00,2025-10-18 18:13:00,2025-10-07 18:13:00,0.0
T009260,M0323,B0025,BR2,2024-02-20 12:49:00,2024-03-05 12:49:00,2024-03-04 12:49:00,0.0
T009261,M0263,B0304,BR1,2024-11-12 15:31:00,2024-11-26 15:31:00,2024-11-14 15:31:00,0.0
T009262,M0352,B0469,BR2,2025-10-18 13:47:00,2025-11-01 13:47:00,2025-10-26 13:47:00,0.0
T009263,M0609,B0430,BR3,2025-02-06 13:50:00,2025-02-20 13:50:00,2025-02-19 13:50:00,0.0
T009264,M0551,B0063,BR1,2025-08-07 14:09:00,2025-08-21 14:09:00,2025-08-14 14:09:00,0.0
T009265,M0440,B0367,BR1,2025-04-19 14:41:00,2025-05-03 14:41:00,2025-04-30 14:41:00,0.0
T009266,M0632,B0193,BR4,2025-09-28 13:27:00,2025-10-12 13:27:00,2025-10-07 13:27:00,0.0
T009267,M0196,B0348,BR2,2025-10-12 18:37:00,2025-10-26 18:37:00,2025-10-24 18:37:00,0.0
T009268,M0119,B0075,BR1,2024-03-04 17:34:00,2024-03-18 17:34:00,2024-03-18 17:34:00,0.0
T009269,M0373,B0249,BR4,2024-04-13 11:19:00,2024-04-27 11:19:00,2024-04-19 11:19:00,0.0
T009270,M0746,B0088,BR1,2024-10-29 17:07:00,2024-11-12 17:07:00,2024-11-08 17:07:00,0.0
T009271,M0313,B0021,BR1,2024-10-25 11:21:00,2024-11-08 11:21:00,2024-11-03 11:21:00,0.0
T009272,M0173,B0047,BR4,2024-08-21 15:43:00,2024-09-04 15:43:00,2024-09-03 15:43:00,0.0
T009273,M0726,B0244,BR3,2025-10-10 16:14:00,2025-10-24 16:14:00,2025-10-24 16:14:00,0.0
T009274,M0478,B0486,BR1,2025-08-12 14:58:00,2025-08-26 14:58:00,2025-08-18 14:58:00,0.0
T009275,M0552,B0281,BR2,2025-06-12 18:08:00,2025-06-26 18:08:00,2025-06-16 18:08:00,0.0
T009276,M0290,B0283,BR2,2025-04-24 18:27:00,2025-05-08 18:27:00,2025-05-03 18:27:00,0.0
T009277,M0670,B0441,BR2,2024-10-28 15:59:00,2024-11-11 15:59:00,2024-11-07 15:59:00,0.0
T009278,M0690,B0162,BR3,2025-10-02 17:17:00,2025-10-16 17:17:00,2025-10-03 17:17:00,0.0
T009279,M0271,B0340,BR3,2025-02-26 17:07:00,2025-03-12 17:07:00,2025-02-28 17:07:00,0.0
T009280,M0100,B0425,BR1,2024-11-23 14:33:00,2024-12-07 14:33:00,2024-12-23 14:33:00,4.0
T009281,M0641,B0018,BR1,2024-08-21 17:41:00,2024-09-04 17:41:00,2024-09-04 17:41:00,0.0
T009282,M0496,B0198,BR1,2025-02-25 16:32:00,2025-03-11 16:32:00,2025-02-27 16:32:00,0.0
T009283,M0323,B0061,BR2,2024-06-17 14:23:00,2024-07-01 14:23:00,2024-06-22 14:23:00,0.0
T009284,M0313,B0419,BR1,2024-02-11 19:05:00,2024-02-25 19:05:00,2024-02-29 19:05:00,1.0
T009285,M0346,B0350,BR2,2024-04-15 14:47:00,2024-04-29 14:47:00,2024-04-23 14:47:00,0.0
T009286,M0776,B0353,BR2,2025-07-01 12:30:00,2025-07-15 12:30:00,2025-07-03 12:30:00,0.0
T009287,M0389,B0257,BR1,2025-03-15 16:19:00,2025-03-29 16:19:00,2025-04-09 16:19:00,2.75
T009288,M0599,B0482,BR1,2025-06-14 16:43:00,2025-06-28 16:43:00,2025-06-27 16:43:00,0.0
T009289,M0799,B0113,BR3,2025-01-14 15:44:00,2025-01-28 15:44:00,2025-01-23 15:44:00,0.0
T009290,M0658,B0203,BR2,2025-04-04 17:30:00,2025-04-18 17:30:00,2025-04-11 17:30:00,0.0
T009291,M0713,B0039,BR1,2025-05-19 15:22:00,2025-06-02 15:22:00,2025-06-01 15:22:00,0.0
T009292,M0119,B0383,BR1,2024-12-31 16:42:00,2025-01-14 16:42:00,2025-01-13 16:42:00,0.0
T009293,M0337,B0248,BR2,2024-08-13 16:31:00,2024-08-27 16:31:00,2024-08-25 16:31:00,0.0
T009294,M0547,B0257,BR1,2024-11-19 12:46:00,2024-12-03 12:46:00,2024-12-17 12:46:00,3.5
T009295,M0182,B0023,BR4,2024-06-28 17:50:00,2024-07-12 17:50:00,2024-07-01 17:50:00,0.0
T009296,M0272,B0024,BR3,2025-11-02 10:14:00,2025-11-16 10:14:00,2025-11-16 10:14:00,0.0
T009297,M0769,B0424,BR2,2025-03-06 14:00:00,2025-03-20 14:00:00,2025-03-10 14:00:00,0.0
T009298,M0242,B0389,BR1,2025-08-12 18:50:00,2025-08-26 18:50:00,2025-08-17 18:50:00,0.0
T009299,M0082,B0296,BR2,2025-12-22 11:38:00,2026-01-05 11:38:00,,0.0
T009300,M0553,B0058,BR3,2024-04-07 17:17:00,2024-04-21 17:17:00,2024-04-08 17:17:00,0.0
T009301,M0443,B0300,BR3,2025-08-27 14:45:00,2025-09-10 14:45:00,2025-08-31 14:45:00,0.0
T009302,M0779,B0212,BR3,2025-11-03 15:07:00,2025-11-17 15:07:00,2025-11-28 15:07:00,2.75
T009303,M0230,B0154,BR1,2025-04-29 15:21:00,2025-05-13 15:21:00,2025-05-07 15:21:00,0.0
T009304,M0124,B0166,BR1,2025-08-06 16:21:00,2025-08-20 16:21:00,2025-08-12 16:21:00,0.0
T009305,M0393,B0207,BR1,2024-09-01 15:32:00,2024-09-15 15:32:00,2024-09-11 15:32:00,0.0
T009306,M0790,B0092,BR4,2024-03-01 13:28:00,2024-03-15 13:28:00,2024-03-05 13:28:00,0.0
T009307,M0164,B0008,BR1,2024-03-29 14:19:00,2024-04-12 14:19:00,2024-04-04 14:19:00,0.0
T009308,M0224,B0203,BR1,2025-12-19 17:41:00,2026-01-02 17:41:00,,0.0
T009309,M0796,B0096,BR4,2024-02-16 10:03:00,2024-03-01 10:03:00,2024-02-21 10:03:00,0.0
T009310,M0798,B0256,BR3,2024-01-11 14:35:00,2024-01-25 14:35:00,2024-01-22 14:35:00,0.0
T009311,M0625,B0465,BR3,2025-05-13 14:04:00,2025-05-27 14:04:00,2025-05-26 14:04:00,0.0
T009312,M0326,B0313,BR2,2024-04-26 17:33:00,2024-05-10 17:33:00,2024-05-02 17:33:00,0.0
T009313,M0404,B0229,BR1,2025-10-17 16:10:00,2025-10-31 16:10:00,2025-10-22 16:10:00,0.0
T009314,M0722,B0414,BR2,2024-08-22 12:49:00,2024-09-05 12:49:00,2024-09-07 12:49:00,0.5
T009315,M0351,B0500,BR3,2025-10-01 10:17:00,2025-10-15 10:17:00,2025-10-11 10:17:00,0.0
T009316,M0745,B0422,BR4,2024-03-18 14:48:00,2024-04-01 14:48:00,2024-03-31 14:48:00,0.0
T009317,M0080,B0076,BR2,2024-05-10 14:08:00,2024-05-24 14:08:00,2024-05-14 14:08:00,0.0
T009318,M0057,B0057,BR4,2025-08-07 15:20:00,2025-08-21 15:20:00,2025-08-19 15:20:00,0.0
T009319,M0209,B0316,BR2,2024-11-28 13:50:00,2024-12-12 13:50:00,2024-12-02 13:50:00,0.0
T009320,M0521,B0448,BR1,2025-07-31 13:23:00,2025-08-14 13:23:00,2025-08-04 13:23:00,0.0
T009321,M0061,B0239,BR1,2024-07-26 18:38:00,2024-08-09 18:38:00,2024-08-07 18:38:00,0.0
T009322,M0338,B0182,BR4,2024-05-15 15:36:00,2024-05-29 15:36:00,2024-05-27 15:36:00,0.0
T009323,M0247,B0430,BR1,2025-09-12 17:51:00,2025-09-26 17:51:00,2025-09-20 17:51:00,0.0
T009324,M0755,B0340,BR1,2025-05-24 16:11:00,2025-06-07 16:11:00,2025-06-26 16:11:00,4.75
T009325,M0053,B0073,BR3,2024-03-17 10:19:00,2024-03-31 10:19:00,2024-03-24 10:19:00,0.0
T009326,M0259,B0264,BR3,2025-10-13 14:33:00,2025-10-27 14:33:00,2025-10-25 14:33:00,0.0
T009327,M0768,B0398,BR3,2024-05-31 15:48:00,2024-06-14 15:48:00,2024-06-05 15:48:00,0.0
T009328,M0111,B0075,BR1,2024-09-02 12:58:00,2024-09-16 12:58:00,2024-09-16 12:58:00,0.0
T009329,M0537,B0266,BR1,2025-11-08 17:34:00,2025-11-22 17:34:00,2025-12-09 17:34:00,4.25
T009330,M0428,B0291,BR3,2024-11-27 16:57:00,2024-12-11 16:57:00,2024-12-01 16:57:00,0.0
T009331,M0554,B0126,BR1,2024-08-16 13:42:00,2024-08-30 13:42:00,2024-08-21 13:42:00,0.0
T009332,M0664,B0448,BR3,2024-10-04 11:48:00,2024-10-18 11:48:00,2024-10-11 11:48:00,0.0
T009333,M0371,B0324,BR1,2025-02-10 15:47:00,2025-02-24 15:47:00,2025-03-07 15:47:00,2.75
T009334,M0136,B0355,BR3,2025-06-14 18:11:00,2025-06-28 18:11:00,2025-06-19 18:11:00,0.0
T009335,M0154,B0335,BR4,2025-11-24 15:35:00,2025-12-08 15:35:00,2025-12-01 15:35:00,0.0
T009336,M0298,B0151,BR1,2024-04-12 13:05:00,2024-04-26 13:05:00,2024-04-14 13:05:00,0.0
T009337,M0579,B0387,BR1,2024-03-30 14:56:00,2024-04-13 14:56:00,2024-04-04 14:56:00,0.0
T009338,M0592,B0428,BR1,2025-09-15 14:40:00,2025-09-29 14:40:00,2025-10-01 14:40:00,0.5
T009339,M0637,B0308,BR2,2024-11-12 16:18:00,2024-11-26 16:18:00,2024-11-21 16:18:00,0.0
T009340,M0215,B0093,BR3,2025-01-04 14:30:00,2025-01-18 14:30:00,2025-01-21 14:30:00,0.75
T009341,M0308,B0239,BR3,2025-09-11 18:18:00,2025-09-25 18:18:00,2025-10-01 18:18:00,1.5
T009342,M0255,B0472,BR2,2025-07-01 17:39:00,2025-07-15 17:39:00,2025-07-13 17:39:00,0.0
T009343,M0474,B0208,BR1,2024-11-28 14:31:00,2024-12-12 14:31:00,2024-12-27 14:31:00,3.75
T009344,M0484,B0431,BR1,2024-09-13 16:11:00,2024-09-27 16:11:00,2024-10-14 16:11:00,4.25
T009345,M0352,B0179,BR2,2025-09-11 14:16:00,2025-09-25 14:16:00,2025-09-17 14:16:00,0.0
T009346,M0204,B0312,BR1,2025-09-11 14:11:00,2025-09-25 14:11:00,2025-09-14 14:11:00,0.0
T009347,M0373,B0412,BR4,2025-08-21 11:44:00,2025-09-04 11:44:00,2025-08-22 11:44:00,0.0
T009348,M0221,B0312,BR1,2024-10-27 14:25:00,2024-11-10 14:25:00,2024-11-02 14:25:00,0.0
T009349,M0538,B0044,BR1,2025-05-23 14:59:00,2025-06-06 14:59:00,2025-06-16 14:59:00,2.5
T009350,M0460,B0027,BR4,2024-04-21 16:46:00,2024-05-05 16:46:00,2024-05-20 16:46:00,3.75
T009351,M0048,B0365,BR1,2025-12-30 14:30:00,2026-01-13 14:30:00,2026-01-09 14:30:00,0.0
T009352,M0101,B0198,BR2,2025-07-13 15:45:00,2025-07-27 15:45:00,2025-07-17 15:45:00,0.0
T009353,M0543,B0283,BR3,2025-04-08 17:24:00,2025-04-22 17:24:00,2025-04-12 17:24:00,0.0
T009354,M0745,B0435,BR4,2024-09-03 17:56:00,2024-09-17 17:56:00,2024-09-12 17:56:00,0.0
T009355,M0039,B0206,BR3,2025-10-27 14:21:00,2025-11-10 14:21:00,2025-10-28 14:21:00,0.0
T009356,M0718,B0391,BR1,2025-01-12 19:09:00,2025-01-26 19:09:00,2025-01-21 19:09:00,0.0
T009357,M0525,B0469,BR1,2024-12-28 13:30:00,2025-01-11 13:30:00,2025-01-06 13:30:00,0.0
T009358,M0025,B0088,BR1,2025-01-16 15:01:00,2025-01-30 15:01:00,2025-01-20 15:01:00,0.0
T009359,M0713,B0314,BR1,2025-03-14 14:20:00,2025-03-28 14:20:00,2025-03-23 14:20:00,0.0
T009360,M0746,B0320,BR1,2025-02-01 19:55:00,2025-02-15 19:55:00,2025-02-11 19:55:00,0.0
T009361,M0416,B0461,BR4,2024-06-13 11:51:00,2024-06-27 11:51:00,2024-06-26 11:51:00,0.0
T009362,M0154,B0475,BR4,2025-12-21 17:49:00,2026-01-04 17:49:00,,0.0
T009363,M0376,B0036,BR3,2024-11-16 12:08:00,2024-11-30 12:08:00,2024-11-21 12:08:00,0.0
T009364,M0099,B0163,BR1,2024-12-13 18:12:00,2024-12-27 18:12:00,2024-12-23 18:12:00,0.0
T009365,M0212,B0453,BR2,2025-02-02 17:31:00,2025-02-16 17:31:00,2025-02-11 17:31:00,0.0
T009366,M0472,B0342,BR3,2024-08-24 19:48:00,2024-09-07 19:48:00,2024-09-05 19:48:00,0.0
T009367,M0176,B0093,BR1,2025-07-21 10:52:00,2025-08-04 10:52:00,2025-07-25 10:52:00,0.0
T009368,M0173,B0358,BR4,2025-01-28 16:17:00,2025-02-11 16:17:00,2025-02-06 16:17:00,0.0
T009369,M0081,B0158,BR3,2025-04-10 15:25:00,2025-04-24 15:25:00,2025-04-18 15:25:00,0.0
T009370,M0561,B0083,BR2,2025-03-28 13:39:00,2025-04-11 13:39:00,2025-04-26 13:39:00,3.75
T009371,M0055,B0084,BR1,2025-07-22 19:02:00,2025-08-05 19:02:00,2025-07-29 19:02:00,0.0
T009372,M0194,B0182,BR2,2025-04-18 15:10:00,2025-05-02 15:10:00,2025-04-20 15:10:00,0.0
T009373,M0137,B0209,BR4,2024-04-11 16:29:00,2024-04-25 16:29:00,2024-04-19 16:29:00,0.0
T009374,M0641,B0401,BR1,2025-03-07 17:38:00,2025-03-21 17:38:00,2025-03-13 17:38:00,0.0
T009375,M0004,B0342,BR1,2025-04-19 14:55:00,2025-05-03 14:55:00,2025-04-22 14:55:00,0.0
T009376,M0266,B0248,BR3,2025-06-10 15:06:00,2025-06-24 15:06:00,2025-06-14 15:06:00,0.0
T009377,M0774,B0332,BR1,2025-11-21 19:33:00,2025-12-05 19:33:00,2025-11-27 19:33:00,0.0
T009378,M0796,B0039,BR4,2024-03-10 12:41:00,2024-03-24 12:41:00,2024-03-11 12:41:00,0.0
T009379,M0387,B0424,BR2,2025-09-09 18:41:00,2025-09-23 18:41:00,2025-09-22 18:41:00,0.0
T009380,M0788,B0024,BR4,2025-11-08 18:13:00,2025-11-22 18:13:00,2025-11-13 18:13:00,0.0
T009381,M0037,B0027,BR1,2025-02-17 16:17:00,2025-03-03 16:17:00,2025-03-19 16:17:00,4.0
T009382,M0312,B0471,BR1,2024-09-23 17:35:00,2024-10-07 17:35:00,2024-09-25 17:35:00,0.0
T009383,M0098,B0060,BR1,2024-12-04 13:22:00,2024-12-18 13:22:00,2024-12-11 13:22:00,0.0
T009384,M0051,B0361,BR1,2025-03-23 18:14:00,2025-04-06 18:14:00,2025-03-28 18:14:00,0.0
T009385,M0192,B0272,BR1,2025-01-26 15:39:00,2025-02-09 15:39:00,2025-01-31 15:39:00,0.0
T009386,M0217,B0218,BR4,2025-09-01 13:36:00,2025-09-15 13:36:00,2025-09-24 13:36:00,2.25
T009387,M0726,B0075,BR3,2025-07-01 16:55:00,2025-07-15 16:55:00,2025-07-03 16:55:00,0.0
T009388,M0642,B0333,BR3,2024-08-02 14:55:00,2024-08-16 14:55:00,2024-08-07 14:55:00,0.0
T009389,M0313,B0488,BR1,2025-11-05 14:07:00,2025-11-19 14:07:00,2025-11-13 14:07:00,0.0
T009390,M0263,B0466,BR1,2024-03-25 18:42:00,2024-04-08 18:42:00,2024-04-08 18:42:00,0.0
T009391,M0702,B0394,BR1,2025-11-24 14:13:00,2025-12-08 14:13:00,2025-11-25 14:13:00,0.0
T009392,M0570,B0137,BR2,2025-03-13 14:37:00,2025-03-27 14:37:00,2025-03-19 14:37:00,0.0
T009393,M0372,B0234,BR1,2024-04-24 12:23:00,2024-05-08 12:23:00,2024-05-04 12:23:00,0.0
T009394,M0586,B0227,BR1,2024-01-15 18:48:00,2024-01-29 18:48:00,2024-01-27 18:48:00,0.0
T009395,M0012,B0331,BR1,2024-03-08 18:16:00,2024-03-22 18:16:00,2024-03-12 18:16:00,0.0
T009396,M0038,B0047,BR1,2025-02-24 11:31:00,2025-03-10 11:31:00,2025-03-06 11:31:00,0.0
T009397,M0228,B0471,BR1,2024-03-13 19:03:00,2024-03-27 19:03:00,2024-03-25 19:03:00,0.0
T009398,M0675,B0008,BR3,2025-06-13 15:48:00,2025-06-27 15:48:00,2025-06-19 15:48:00,0.0
T009399,M0188,B0056,BR1,2024-09-08 14:10:00,2024-09-22 14:10:00,2024-09-18 14:10:00,0.0
T009400,M0601,B0489,BR1,2025-03-25 12:05:00,2025-04-08 12:05:00,2025-03-28 12:05:00,0.0
T009401,M0023,B0418,BR1,2025-05-21 11:22:00,2025-06-04 11:22:00,2025-05-26 11:22:00,0.0
T009402,M0668,B0097,BR2,2024-08-24 12:12:00,2024-09-07 12:12:00,2024-08-25 12:12:00,0.0
T009403,M0793,B0116,BR4,2024-01-26 15:42:00,2024-02-09 15:42:00,2024-01-28 15:42:00,0.0
T009404,M0571,B0286,BR3,2025-08-28 11:21:00,2025-09-11 11:21:00,2025-08-30 11:21:00,0.0
T009405,M0215,B0048,BR3,2025-03-17 19:23:00,2025-03-31 19:23:00,2025-04-13 19:23:00,3.25
T009406,M0522,B0053,BR1,2024-12-05 11:38:00,2024-12-19 11:38:00,2024-12-10 11:38:00,0.0
T009407,M0379,B0311,BR1,2025-04-05 14:14:00,2025-04-19 14:14:00,2025-04-15 14:14:00,0.0
T009408,M0272,B0486,BR3,2025-11-20 15:26:00,2025-12-04 15:26:00,2025-12-01 15:26:00,0.0
T009409,M0725,B0233,BR1,2024-09-09 14:21:00,2024-09-23 14:21:00,2024-09-13 14:21:00,0.0
T009410,M0556,B0183,BR2,2025-08-09 16:55:00,2025-08-23 16:55:00,2025-08-12 16:55:00,0.0
T009411,M0153,B0438,BR1,2024-03-20 14:52:00,2024-04-03 14:52:00,2024-03-27 14:52:00,0.0
T009412,M0500,B0446,BR2,2024-04-21 14:38:00,2024-05-05 14:38:00,2024-05-03 14:38:00,0.0
T009413,M0032,B0292,BR1,2024-05-20 13:20:00,2024-06-03 13:20:00,2024-05-25 13:20:00,0.0
T009414,M0649,B0476,BR1,2025-01-30 13:09:00,2025-02-13 13:09:00,2025-01-31 13:09:00,0.0
T009415,M0726,B0277,BR3,2024-03-03 19:16:00,2024-03-17 19:16:00,2024-03-16 19:16:00,0.0
T009416,M0236,B0459,BR2,2024-05-26 16:27:00,2024-06-09 16:27:00,2024-06-27 16:27:00,4.5
T009417,M0133,B0212,BR1,2024-02-08 18:44:00,2024-02-22 18:44:00,2024-02-22 18:44:00,0.0
T009418,M0362,B0225,BR1,2024-11-22 17:42:00,2024-12-06 17:42:00,2024-11-30 17:42:00,0.0
T009419,M0494,B0472,BR1,2025-04-06 15:51:00,2025-04-20 15:51:00,2025-04-22 15:51:00,0.5
T009420,M0795,B0098,BR3,2024-11-08 14:10:00,2024-11-22 14:10:00,2024-12-04 14:10:00,3.0
T009421,M0056,B0203,BR2,2025-08-06 16:35:00,2025-08-20 16:35:00,2025-08-17 16:35:00,0.0
T009422,M0685,B0098,BR2,2025-08-08 18:15:00,2025-08-22 18:15:00,2025-08-10 18:15:00,0.0
T009423,M0190,B0028,BR4,2024-04-22 17:15:00,2024-05-06 17:15:00,2024-04-28 17:15:00,0.0
T009424,M0795,B0282,BR3,2024-02-16 17:47:00,2024-03-01 17:47:00,2024-03-10 17:47:00,2.25
T009425,M0636,B0409,BR2,2024-05-27 15:43:00,2024-06-10 15:43:00,2024-06-06 15:43:00,0.0
T009426,M0033,B0066,BR1,2025-05-14 16:15:00,2025-05-28 16:15:00,2025-05-17 16:15:00,0.0
T009427,M0350,B0272,BR3,2024-01-05 14:53:00,2024-01-19 14:53:00,2024-01-06 14:53:00,0.0
T009428,M0577,B0371,BR2,2025-11-29 11:10:00,2025-12-13 11:10:00,2025-12-06 11:10:00,0.0
T009429,M0562,B0019,BR2,2024-11-06 17:24:00,2024-11-20 17:24:00,2024-11-20 17:24:00,0.0
T009430,M0712,B0002,BR1,2025-04-10 15:49:00,2025-04-24 15:49:00,2025-04-14 15:49:00,0.0
T009431,M0249,B0300,BR1,2024-09-04 14:21:00,2024-09-18 14:21:00,2024-09-09 14:21:00,0.0
T009432,M0298,B0128,BR1,2025-04-13 13:15:00,2025-04-27 13:15:00,2025-04-19 13:15:00,0.0
T009433,M0626,B0006,BR1,2025-05-27 15:45:00,2025-06-10 15:45:00,2025-06-02 15:45:00,0.0
T009434,M0429,B0105,BR1,2024-05-01 16:37:00,2024-05-15 16:37:00,2024-05-06 16:37:00,0.0
T009435,M0104,B0383,BR2,2024-01-04 17:17:00,2024-01-18 17:17:00,2024-01-19 17:17:00,0.25
T009436,M0241,B0281,BR1,2025-03-03 15:57:00,2025-03-17 15:57:00,2025-03-15 15:57:00,0.0
T009437,M0533,B0283,BR2,2025-11-21 11:48:00,2025-12-05 11:48:00,2025-12-05 11:48:00,0.0
T009438,M0580,B0374,BR3,2025-10-13 16:31:00,2025-10-27 16:31:00,2025-10-27 16:31:00,0.0
T009439,M0342,B0439,BR3,2024-08-28 17:01:00,2024-09-11 17:01:00,2024-08-31 17:01:00,0.0
T009440,M0100,B0458,BR1,2024-09-18 12:12:00,2024-10-02 12:12:00,2024-10-19 12:12:00,4.25
T009441,M0748,B0316,BR4,2024-10-06 14:51:00,2024-10-20 14:51:00,2024-10-17 14:51:00,0.0
T009442,M0521,B0354,BR1,2024-11-29 18:17:00,2024-12-13 18:17:00,2024-12-13 18:17:00,0.0
T009443,M0749,B0408,BR2,2024-09-21 16:34:00,2024-10-05 16:34:00,2024-10-07 16:34:00,0.5
T009444,M0421,B0236,BR1,2024-11-12 14:53:00,2024-11-26 14:53:00,2024-11-20 14:53:00,0.0
T009445,M0099,B0367,BR1,2024-01-25 10:57:00,2024-02-08 10:57:00,2024-01-27 10:57:00,0.0
T009446,M0790,B0158,BR4,2025-11-22 17:06:00,2025-12-06 17:06:00,2025-12-04 17:06:00,0.0
T009447,M0232,B0111,BR4,2025-07-09 14:50:00,2025-07-23 14:50:00,2025-08-11 14:50:00,4.75
T009448,M0350,B0095,BR3,2024-08-09 16:14:00,2024-08-23 16:14:00,2024-08-12 16:14:00,0.0
T009449,M0648,B0107,BR3,2024-08-21 13:45:00,2024-09-04 13:45:00,2024-08-22 13:45:00,0.0
T009450,M0362,B0004,BR1,2025-10-08 11:07:00,2025-10-22 11:07:00,2025-10-10 11:07:00,0.0
T009451,M0756,B0121,BR3,2025-07-26 14:42:00,2025-08-09 14:42:00,2025-08-09 14:42:00,0.0
T009452,M0157,B0078,BR3,2025-11-07 15:45:00,2025-11-21 15:45:00,2025-11-16 15:45:00,0.0
T009453,M0740,B0008,BR1,2024-10-23 09:40:00,2024-11-06 09:40:00,2024-10-30 09:40:00,0.0
T009454,M0563,B0443,BR1,2024-03-19 19:49:00,2024-04-02 19:49:00,2024-04-01 19:49:00,0.0
T009455,M0586,B0146,BR1,2024-01-12 15:30:00,2024-01-26 15:30:00,2024-01-16 15:30:00,0.0
T009456,M0488,B0015,BR2,2024-04-21 15:25:00,2024-05-05 15:25:00,2024-04-29 15:25:00,0.0
T009457,M0722,B0203,BR2,2024-04-07 16:45:00,2024-04-21 16:45:00,2024-05-07 16:45:00,4.0
T009458,M0490,B0335,BR1,2025-10-23 13:18:00,2025-11-06 13:18:00,2025-11-23 13:18:00,4.25
T009459,M0249,B0462,BR1,2025-08-01 15:23:00,2025-08-15 15:23:00,2025-09-03 15:23:00,4.75
T009460,M0791,B0083,BR4,2025-04-22 18:12:00,2025-05-06 18:12:00,2025-05-18 18:12:00,3.0
T009461,M0099,B0215,BR1,2025-01-04 12:54:00,2025-01-18 12:54:00,2025-01-16 12:54:00,0.0
T009462,M0359,B0239,BR3,2025-11-25 14:42:00,2025-12-09 14:42:00,2025-12-05 14:42:00,0.0
T009463,M0450,B0420,BR1,2025-09-24 15:37:00,2025-10-08 15:37:00,2025-10-06 15:37:00,0.0
T009464,M0243,B0481,BR2,2025-06-02 11:36:00,2025-06-16 11:36:00,2025-06-08 11:36:00,0.0
T009465,M0148,B0173,BR4,2024-02-21 16:40:00,2024-03-06 16:40:00,2024-02-23 16:40:00,0.0
T009466,M0772,B0044,BR3,2024-01-14 11:27:00,2024-01-28 11:27:00,2024-01-22 11:27:00,0.0
T009467,M0218,B0252,BR1,2024-03-12 14:08:00,2024-03-26 14:08:00,2024-03-23 14:08:00,0.0
T009468,M0054,B0357,BR1,2025-12-23 18:26:00,2026-01-06 18:26:00,2025-12-28 18:26:00,0.0
T009469,M0396,B0082,BR1,2024-08-23 14:24:00,2024-09-06 14:24:00,2024-09-03 14:24:00,0.0
T009470,M0190,B0254,BR4,2024-11-01 16:26:00,2024-11-15 16:26:00,2024-11-06 16:26:00,0.0
T009471,M0737,B0235,BR3,2024-02-23 09:31:00,2024-03-08 09:31:00,2024-03-03 09:31:00,0.0
T009472,M0702,B0035,BR1,2025-01-02 17:22:00,2025-01-16 17:22:00,2025-01-05 17:22:00,0.0
T009473,M0469,B0104,BR2,2025-02-23 15:35:00,2025-03-09 15:35:00,2025-03-06 15:35:00,0.0
T009474,M0356,B0086,BR2,2024-03-11 13:43:00,2024-03-25 13:43:00,2024-03-18 13:43:00,0.0
T009475,M0791,B0157,BR4,2024-07-27 14:21:00,2024-08-10 14:21:00,2024-08-11 14:21:00,0.25
T009476,M0036,B0492,BR2,2025-01-23 18:38:00,2025-02-06 18:38:00,2025-02-02 18:38:00,0.0
T009477,M0566,B0322,BR1,2024-03-29 17:56:00,2024-04-12 17:56:00,2024-04-27 17:56:00,3.75
T009478,M0764,B0356,BR2,2025-09-21 13:50:00,2025-10-05 13:50:00,2025-09-22 13:50:00,0.0
T009479,M0594,B0455,BR3,2025-03-30 15:08:00,2025-04-13 15:08:00,2025-04-07 15:08:00,0.0
T009480,M0219,B0008,BR1,2024-01-25 15:03:00,2024-02-08 15:03:00,2024-02-06 15:03:00,0.0
T009481,M0692,B0277,BR3,2025-02-21 16:29:00,2025-03-07 16:29:00,2025-02-26 16:29:00,0.0
T009482,M0424,B0348,BR1,2024-05-12 11:32:00,2024-05-26 11:32:00,2024-06-13 11:32:00,4.5
T009483,M0607,B0134,BR2,2024-03-18 19:51:00,2024-04-01 19:51:00,2024-03-23 19:51:00,0.0
T009484,M0076,B0112,BR1,2025-08-05 12:39:00,2025-08-19 12:39:00,2025-08-17 12:39:00,0.0
T009485,M0666,B0187,BR2,2025-05-27 16:55:00,2025-06-10 16:55:00,2025-06-21 16:55:00,2.75
